日付,機種名,台番,累計ゲーム数,BIG回数,REG回数,最大放出数,推測差枚,合算確率,REG確率,最有力設定,設定1(%),設定2(%),設定3(%),設定4(%),設定V(%)
2026-07-18,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,3852,10,9,642,-1150,202.7,428.0,設定1,24.4,23.7,21.7,17.8,12.4
2026-07-18,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,2147,8,1,803,-406,238.6,2147.0,設定1,29.7,25.3,20.4,15.0,9.6
2026-07-18,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,7388,35,22,4450,3345,129.6,335.8,設定V,3.4,6.3,12.5,26.3,51.6
2026-07-18,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,5178,18,13,1492,-7,167.0,398.3,設定4,17.2,19.6,21.7,22.2,19.4
2026-07-18,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,1912,4,6,1075,-672,191.2,318.7,設定3,19.7,20.4,20.9,20.4,18.6
2026-07-18,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,5587,20,13,1079,38,169.3,429.8,設定3,18.6,20.6,22.0,21.4,17.3
2026-07-18,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,8996,37,20,3667,1438,157.8,449.8,設定4,14.0,17.9,22.1,24.7,21.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,3809,7,6,520,-2415,293.0,634.8,設定1,36.4,28.1,19.4,11.1,5.0
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,2688,7,1,651,-1482,336.0,2688.0,設定1,37.4,27.9,18.8,10.9,5.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,3957,18,7,1776,937,158.3,565.3,設定3,19.1,20.4,21.2,21.0,18.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,6823,22,20,2788,-172,162.5,341.1,設定4,12.4,16.4,21.1,25.1,25.0
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,1209,1,2,313,-1135,403.0,604.5,設定1,26.9,24.1,20.6,16.4,12.0
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,2003,8,2,690,-73,200.3,1001.5,設定1,25.3,23.4,20.8,17.4,13.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,3407,14,5,1273,205,179.3,681.4,設定1,24.1,23.1,21.3,18.1,13.4
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,2898,10,8,1152,66,161.0,362.2,設定4,16.8,18.7,20.7,22.1,21.8
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,2382,8,2,652,-608,238.2,1191.0,設定1,29.7,25.4,20.5,15.0,9.5
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,888,2,0,575,-630,444.0,0.0,設定1,27.1,24.0,20.4,16.3,12.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,7139,34,21,3572,3254,129.8,340.0,設定V,3.7,6.8,13.1,26.5,50.0
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,521,0,1,131,-605,521.0,521.0,設定1,23.2,22.0,20.5,18.4,15.9
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,910,1,3,378,-583,227.5,303.3,設定2,20.8,20.8,20.6,19.7,18.2
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,5600,21,17,2940,852,147.4,329.4,設定V,9.5,13.2,18.8,26.0,32.5
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,1826,8,2,1014,176,182.6,913.0,設定1,23.3,22.3,20.8,18.5,15.2
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,8220,30,23,1614,740,155.1,357.4,設定V,9.7,14.0,20.1,26.8,29.4
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,1057,5,0,920,67,211.4,0.0,設定1,24.4,22.7,20.5,17.8,14.6
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,2344,6,5,659,-788,213.1,468.8,設定1,24.1,23.0,21.1,18.0,13.7
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,6241,25,19,2690,1455,141.8,328.5,設定V,7.2,11.0,17.2,26.8,37.8
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,1724,7,0,834,-250,246.3,0.0,設定1,29.1,25.0,20.3,15.3,10.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,3861,15,9,1853,396,160.9,429.0,設定4,17.4,19.3,21.1,21.9,20.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,3652,11,5,1343,-1076,228.2,730.4,設定1,31.4,26.5,20.5,13.9,7.7
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,848,4,0,919,50,212.0,0.0,設定1,23.6,22.2,20.4,18.3,15.5
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,1416,3,1,477,-933,354.0,1416.0,設定1,29.0,25.0,20.4,15.3,10.4
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,7508,33,18,3694,2031,147.2,417.1,設定V,10.1,14.1,19.7,26.4,29.8
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,5953,26,9,2354,873,170.1,661.4,設定1,24.0,23.7,22.0,18.3,12.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,1376,8,1,968,682,152.9,1376.0,設定1,20.9,20.8,20.4,19.8,18.2
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,2935,7,7,914,-1051,209.6,419.3,設定1,23.9,23.2,21.4,18.1,13.4
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,930,3,0,607,-377,310.0,0.0,設定1,26.1,23.5,20.5,16.9,13.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,4319,19,7,1606,737,166.1,617.0,設定2,21.6,22.0,21.5,19.6,15.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,1382,5,2,643,-131,197.4,691.0,設定1,22.8,22.0,20.7,18.7,15.9
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,341,1231,2,3,318,-724,246.2,410.3,設定1,22.9,22.1,20.8,18.6,15.7
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,340,4021,10,7,1452,-1649,236.5,574.4,設定1,31.6,26.7,20.7,13.7,7.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,339,1638,3,1,754,-1247,409.5,1638.0,設定1,31.5,26.0,20.0,13.9,8.5
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,338,2745,11,7,1137,464,152.5,392.1,設定V,16.3,18.2,20.4,22.3,22.8
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,337,9628,43,27,4620,3327,137.5,356.6,設定V,3.5,6.7,13.5,27.6,48.7
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,336,1400,4,0,402,-729,350.0,0.0,設定1,30.0,25.3,20.2,14.8,9.7
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,335,1901,6,0,996,-812,316.8,0.0,設定1,32.7,26.4,19.8,13.4,7.8
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,334,3448,19,3,2141,1448,156.7,1149.3,設定1,22.4,22.0,21.0,19.2,15.4
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,333,5067,21,13,1547,1085,149.0,389.8,設定V,12.5,15.9,20.1,24.6,26.9
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,332,1738,7,3,769,119,173.8,579.3,設定1,21.1,21.1,20.7,19.6,17.4
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,331,3568,12,10,900,4,162.2,356.8,設定4,16.1,18.4,20.8,22.5,22.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,330,1849,6,5,1246,-89,168.1,369.8,設定4,18.7,19.7,20.6,20.9,20.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,329,1868,3,4,340,-1182,266.9,467.0,設定1,25.9,23.8,20.9,16.9,12.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,328,2193,7,5,1006,-263,182.8,438.6,設定2,20.9,21.2,21.0,19.8,17.1
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,327,5686,27,12,3099,1953,145.8,473.8,設定V,13.0,16.3,20.3,24.6,25.9
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,326,3735,16,11,2017,1146,138.3,339.5,設定V,10.9,14.1,18.7,24.9,31.4
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,325,2091,8,4,967,62,174.2,522.8,設定2,21.0,21.1,20.8,19.8,17.3
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,324,5011,22,10,2861,1086,156.6,501.1,設定4,17.3,19.4,21.3,22.2,19.8
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,323,2454,5,2,848,-1646,350.6,1227.0,設定1,35.1,27.3,19.4,12.0,6.2
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,322,4172,13,4,908,-1316,245.4,1043.0,設定1,36.9,28.1,19.2,11.0,4.9
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,321,1216,3,2,836,-521,243.2,608.0,設定1,23.9,22.6,20.7,18.1,14.8
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,320,5446,17,11,1411,-957,194.5,495.1,設定1,26.4,25.0,21.9,16.6,10.0
2026-07-17,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,319,3980,15,10,1630,358,159.2,398.0,設定4,16.3,18.6,20.9,22.5,21.7
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0372,5533,15,15,1174,-1184,184.4,368.9,設定3,20.0,21.7,22.4,20.4,15.4
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0371,2540,10,1,1047,-337,230.9,2540.0,設定1,31.2,26.0,20.2,14.2,8.5
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0370,2330,7,4,693,-586,211.8,582.5,設定1,25.1,23.5,21.0,17.5,12.9
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0369,1645,3,2,322,-1127,329.0,822.5,設定1,28.8,25.0,20.5,15.4,10.3
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0368,782,2,0,439,-480,391.0,0,設定1,25.9,23.4,20.4,17.0,13.3
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0367,947,2,0,313,-713,473.5,0,設定1,27.8,24.3,20.4,16.0,11.5
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0366,1609,6,3,943,-10,178.8,536.3,設定1,21.2,21.1,20.7,19.6,17.4
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0365,4209,20,17,3231,2505,113.8,247.6,設定V,3.2,5.7,11.3,24.5,55.2
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0364,1988,6,3,738,-545,220.9,662.7,設定1,25.4,23.5,20.9,17.3,12.9
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0363,1391,3,0,599,-1028,463.7,0,設定1,31.5,25.9,19.9,14.0,8.7
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0362,3877,10,11,788,-925,184.6,352.5,設定3,19.6,20.9,21.7,20.6,17.2
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0361,1402,3,3,331,-654,233.7,467.3,設定1,23.3,22.3,20.8,18.4,15.1
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0360,1062,4,1,897,-121,212.4,1062.0,設定1,23.3,22.2,20.6,18.4,15.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0359,5713,21,14,2184,302,163.2,408.1,設定4,16.2,19.0,21.6,22.8,20.3
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0358,1254,3,4,504,-315,179.1,313.5,設定4,19.1,19.8,20.5,20.6,20.0
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0357,3187,13,6,1242,334,167.7,531.2,設定3,20.5,21.1,21.2,20.1,17.1
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0356,928,1,1,326,-868,464.0,928.0,設定1,26.4,23.7,20.5,16.7,12.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0355,6669,29,13,2429,1318,158.8,513.0,設定4,17.5,19.9,22.0,22.3,18.3
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0354,8137,27,30,1764,831,142.8,271.2,設定V,3.3,6.4,13.1,27.0,50.2
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0353,2931,13,6,1726,696,154.3,488.5,設定4,17.8,19.3,20.7,21.5,20.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0352,2807,12,3,1568,169,187.1,935.7,設定1,25.7,23.7,21.0,17.2,12.4
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0351,2216,6,5,670,-607,201.5,443.2,設定1,22.7,22.2,21.1,18.8,15.2
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0350,7966,33,26,3451,2424,135.0,306.4,設定V,3.1,6.1,12.5,26.5,51.8
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0349,1368,5,0,695,-372,273.6,0,設定1,28.1,24.5,20.4,15.9,11.2
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0348,5803,24,17,2380,1501,141.5,341.4,設定V,8.2,11.9,17.8,26.4,35.7
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0347,3098,8,8,962,-839,193.6,387.2,設定2,21.6,21.9,21.5,19.4,15.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0346,4157,18,9,2270,914,154.0,461.9,設定4,16.4,18.6,20.9,22.5,21.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0345,1133,4,2,598,-92,188.8,566.5,設定1,21.5,21.2,20.6,19.4,17.4
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0344,3903,11,7,788,-1170,216.8,557.6,設定1,28.8,25.6,21.1,15.3,9.1
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0343,3392,12,6,1505,-266,188.4,565.3,設定1,24.2,23.3,21.4,18.0,13.1
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0342,302,1,0,321,-114,302.0,0,判定不能(G不足),21.9,21.2,20.3,19.1,17.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0341,6229,25,12,1939,562,168.4,519.1,設定3,20.8,22.1,22.2,20.2,14.7
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0340,759,2,1,317,-318,253.0,759.0,設定1,22.9,21.9,20.5,18.6,16.1
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0339,7468,30,21,2332,1542,146.4,355.6,設定V,7.8,11.8,18.2,27.2,34.9
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0338,1543,6,2,705,-47,192.9,771.5,設定1,23.1,22.1,20.7,18.6,15.5
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0337,7179,29,21,2342,1638,143.6,341.9,設定V,6.9,10.8,17.3,27.2,37.8
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0336,3724,10,6,781,-1359,232.8,620.7,設定1,31.0,26.4,20.7,14.1,7.8
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0335,2604,10,6,1846,222,162.8,434.0,設定4,18.6,19.8,20.8,21.1,19.8
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0334,1883,9,6,2098,928,125.5,313.8,設定V,12.9,15.4,18.9,23.6,29.2
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0333,5086,16,14,1254,-371,169.5,363.3,設定4,16.6,19.2,21.6,22.5,20.1
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0332,3933,16,12,1925,997,140.5,327.8,設定V,10.6,13.9,18.7,25.1,31.7
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0331,6680,31,20,3764,2837,131.0,334.0,設定V,4.4,7.6,13.9,26.6,47.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0330,1949,3,7,418,-906,194.9,278.4,設定3,19.0,20.1,20.9,20.7,19.3
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0329,4362,17,10,2030,443,161.6,436.2,設定4,17.4,19.5,21.3,22.0,19.9
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0328,2915,10,6,1458,-217,182.2,485.8,設定2,21.9,21.9,21.2,19.3,15.6
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0327,4177,14,9,750,-361,181.6,464.1,設定2,22.1,22.4,21.7,19.2,14.5
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0326,4472,20,9,1919,1093,154.2,496.9,設定4,16.9,19.0,21.0,22.3,20.8
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0325,4888,19,8,1465,64,181.0,611.0,設定1,25.2,24.1,21.7,17.5,11.5
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0324,3951,14,4,2179,-692,219.5,987.8,設定1,32.9,27.0,20.2,13.1,6.8
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0323,4445,20,6,1424,741,171.0,740.8,設定1,24.1,23.3,21.5,18.2,12.9
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0322,4359,16,6,936,-384,198.1,726.5,設定1,29.1,25.7,21.1,15.2,8.9
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0321,733,1,0,313,-723,733.0,0,設定1,26.9,23.9,20.4,16.5,12.4
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0320,4141,9,10,552,-1740,217.9,414.1,設定1,26.4,24.8,21.7,16.6,10.5
2026-07-16,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,0319,5759,15,20,1449,-854,164.5,287.9,設定V,11.4,15.3,20.4,25.3,27.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,372,5533,15,15,1174,-1184,184.4,368.9,設定3,20.0,21.7,22.4,20.4,15.4
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,371,2540,10,1,1047,-337,230.9,2540.0,設定1,31.2,26.0,20.2,14.2,8.5
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,370,2330,7,4,693,-586,211.8,582.5,設定1,25.1,23.5,21.0,17.5,12.9
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,369,1645,3,2,322,-1127,329.0,822.5,設定1,28.8,25.0,20.5,15.4,10.3
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,368,782,2,0,439,-480,391.0,0.0,設定1,25.9,23.4,20.4,17.0,13.3
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,367,947,2,0,313,-713,473.5,0.0,設定1,27.8,24.3,20.4,16.0,11.5
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,366,1609,6,3,943,-10,178.8,536.3,設定1,21.2,21.1,20.7,19.6,17.4
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,365,4209,20,17,3231,2505,113.8,247.6,設定V,3.2,5.7,11.3,24.5,55.2
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,364,1988,6,3,738,-545,220.9,662.7,設定1,25.4,23.5,20.9,17.3,12.9
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,363,1391,3,0,599,-1028,463.7,0.0,設定1,31.5,25.9,19.9,14.0,8.7
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,362,3877,10,11,788,-925,184.6,352.5,設定3,19.6,20.9,21.7,20.6,17.2
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,361,1402,3,3,331,-654,233.7,467.3,設定1,23.3,22.3,20.8,18.4,15.1
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,360,1062,4,1,897,-121,212.4,1062.0,設定1,23.3,22.2,20.6,18.4,15.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,359,5713,21,14,2184,302,163.2,408.1,設定4,16.2,19.0,21.6,22.8,20.3
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,358,1254,3,4,504,-315,179.1,313.5,設定4,19.1,19.8,20.5,20.6,20.0
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,357,3187,13,6,1242,334,167.7,531.2,設定3,20.5,21.1,21.2,20.1,17.1
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,356,928,1,1,326,-868,464.0,928.0,設定1,26.4,23.7,20.5,16.7,12.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,355,6669,29,13,2429,1318,158.8,513.0,設定4,17.5,19.9,22.0,22.3,18.3
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,354,8137,27,30,1764,831,142.8,271.2,設定V,3.3,6.4,13.1,27.0,50.2
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,353,2931,13,6,1726,696,154.3,488.5,設定4,17.8,19.3,20.7,21.5,20.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,352,2807,12,3,1568,169,187.1,935.7,設定1,25.7,23.7,21.0,17.2,12.4
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,351,2216,6,5,670,-607,201.5,443.2,設定1,22.7,22.2,21.1,18.8,15.2
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,350,7966,33,26,3451,2424,135.0,306.4,設定V,3.1,6.1,12.5,26.5,51.8
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,349,1368,5,0,695,-372,273.6,0.0,設定1,28.1,24.5,20.4,15.9,11.2
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,348,5803,24,17,2380,1501,141.5,341.4,設定V,8.2,11.9,17.8,26.4,35.7
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,347,3098,8,8,962,-839,193.6,387.2,設定2,21.6,21.9,21.5,19.4,15.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,346,4157,18,9,2270,914,154.0,461.9,設定4,16.4,18.6,20.9,22.5,21.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,345,1133,4,2,598,-92,188.8,566.5,設定1,21.5,21.2,20.6,19.4,17.4
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,344,3903,11,7,788,-1170,216.8,557.6,設定1,28.8,25.6,21.1,15.3,9.1
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,343,3392,12,6,1505,-266,188.4,565.3,設定1,24.2,23.3,21.4,18.0,13.1
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,342,302,1,0,321,-114,302.0,0.0,判定不能(G不足),21.9,21.2,20.3,19.1,17.6
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,341,6229,25,12,1939,562,168.4,519.1,設定3,20.8,22.1,22.2,20.2,14.7
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,340,759,2,1,317,-318,253.0,759.0,設定1,22.9,21.9,20.5,18.6,16.1
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,339,7468,30,21,2332,1542,146.4,355.6,設定V,7.8,11.8,18.2,27.2,34.9
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,338,1543,6,2,705,-47,192.9,771.5,設定1,23.1,22.1,20.7,18.6,15.5
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,337,7179,29,21,2342,1638,143.6,341.9,設定V,6.9,10.8,17.3,27.2,37.8
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,336,3724,10,6,781,-1359,232.8,620.7,設定1,31.0,26.4,20.7,14.1,7.8
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,335,2604,10,6,1846,222,162.8,434.0,設定4,18.6,19.8,20.8,21.1,19.8
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,334,1883,9,6,2098,928,125.5,313.8,設定V,12.9,15.4,18.9,23.6,29.2
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,333,5086,16,14,1254,-371,169.5,363.3,設定4,16.6,19.2,21.6,22.5,20.1
2026-07-15,SBﾆｭｰｷﾝｸﾞﾊﾅﾊﾅV-30,332,3933,16,12,1925,997,140.5,327.8,設定V,10.6,13.9,18.7,25.1,31.7
